osm_type,osm_id,name,brown_relevant_hint,building_type,amenity,operator,owner,address_number,address_street,address_city,address_state,address_postcode,levels,wikidata,wikipedia,website,latitude,longitude,osm_url,source_url,license
way,495335590,,false,yes,,,,,,,,,,,,,41.8241987,-71.3942757,https://www.openstreetmap.org/way/495335590,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335591,,false,yes,,,,,,,,,,,,,41.8240725,-71.3943082,https://www.openstreetmap.org/way/495335591,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335592,,false,yes,,,,,,,,,,,,,41.8239197,-71.3943216,https://www.openstreetmap.org/way/495335592,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335593,,false,yes,,,,,,,,,,,,,41.8238094,-71.394326,https://www.openstreetmap.org/way/495335593,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335594,,false,yes,,,,,,,,,,,,,41.823638,-71.3945667,https://www.openstreetmap.org/way/495335594,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335595,,false,yes,,,,,,,,,,,,,41.8236137,-71.3947112,https://www.openstreetmap.org/way/495335595,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335596,,false,yes,,,,,,,,,,,,,41.8236258,-71.394817,https://www.openstreetmap.org/way/495335596,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335597,,false,yes,,,,,,,,,,,,,41.8236104,-71.3950392,https://www.openstreetmap.org/way/495335597,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335598,,false,yes,,,,,,,,,,,,,41.823663,-71.3943652,https://www.openstreetmap.org/way/495335598,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335599,,false,residential,,,,6,Cooke Street,Providence,RI,02906,,,,,41.8239129,-71.3952355,https://www.openstreetmap.org/way/495335599,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335600,,false,yes,,,,,,,,,,,,,41.8233523,-71.3944477,https://www.openstreetmap.org/way/495335600,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335601,,false,yes,,,,,,,,,,,,,41.8233119,-71.3946838,https://www.openstreetmap.org/way/495335601,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335602,,false,yes,,,,,,,,,,,,,41.8232852,-71.394853,https://www.openstreetmap.org/way/495335602,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335603,,false,yes,,,,,,,,,,,,,41.8232852,-71.395082,https://www.openstreetmap.org/way/495335603,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335604,,false,yes,,,,169,,,,,,,,,41.8232329,-71.3952383,https://www.openstreetmap.org/way/495335604,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335605,,false,yes,,,,167,,,,,,,,,41.8232186,-71.3954255,https://www.openstreetmap.org/way/495335605,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335606,,false,yes,,,,165,,,,,,,,,41.823178,-71.395586,https://www.openstreetmap.org/way/495335606,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335607,,false,yes,,,,155,,,,,,,,,41.8231452,-71.3959905,https://www.openstreetmap.org/way/495335607,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495335608,,false,yes,,,,153,,,,,,,,,41.8231418,-71.3961632,https://www.openstreetmap.org/way/495335608,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336877,,false,yes,,,,151,,,,,,,,,41.8231216,-71.39631,https://www.openstreetmap.org/way/495336877,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336878,,false,yes,,,,,,,,,,,,,41.8230944,-71.3964622,https://www.openstreetmap.org/way/495336878,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336879,,false,yes,,,,208,Williams Street,,,,,,,,41.8228079,-71.3962457,https://www.openstreetmap.org/way/495336879,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336880,,false,yes,,,,,,,,,,,,,41.8228191,-71.3960658,https://www.openstreetmap.org/way/495336880,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336881,,false,yes,,,,,,,,,,,,,41.8228232,-71.3959084,https://www.openstreetmap.org/way/495336881,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336882,,false,yes,,,,,,,,,,,,,41.8229404,-71.395766,https://www.openstreetmap.org/way/495336882,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336883,,false,yes,,,,234,Williams Street,,,,,,,,41.8229044,-71.3953397,https://www.openstreetmap.org/way/495336883,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336884,,false,yes,,,,,,,,,,,,,41.822911,-71.3949724,https://www.openstreetmap.org/way/495336884,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336885,,false,yes,,,,238,Williams Street,,,,,,,,41.8229127,-71.3951193,https://www.openstreetmap.org/way/495336885,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336886,,false,yes,,,,,,,,,,,,,41.822975,-71.3947868,https://www.openstreetmap.org/way/495336886,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336887,,false,yes,,,,,,,,,,,,,41.8229697,-71.394632,https://www.openstreetmap.org/way/495336887,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336888,,false,yes,,,,256;258,Williams Street,,,,,,,,41.8229841,-71.3944623,https://www.openstreetmap.org/way/495336888,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336889,,false,yes,,,,,,,,,,,,,41.8231572,-71.3944311,https://www.openstreetmap.org/way/495336889,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336890,,false,yes,,,,,,,,,,,,,41.8230818,-71.394498,https://www.openstreetmap.org/way/495336890,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336891,,false,yes,,,,,,,,,,,,,41.8231373,-71.3946067,https://www.openstreetmap.org/way/495336891,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336892,,false,yes,,,,,,,,,,,,,41.8230669,-71.3949488,https://www.openstreetmap.org/way/495336892,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336893,,false,yes,,,,,,,,,,,,,41.8228947,-71.395611,https://www.openstreetmap.org/way/495336893,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336894,,false,yes,,,,,,,,,,,,,41.823071,-71.3957329,https://www.openstreetmap.org/way/495336894,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336895,,false,yes,,,,,,,,,,,,,41.8232202,-71.3931108,https://www.openstreetmap.org/way/495336895,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495336898,,false,yes,,,,,,,,,,,,,41.8233025,-71.3932148,https://www.openstreetmap.org/way/495336898,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338619,,false,yes,,,,265,,,,,,,,,41.8227087,-71.394137,https://www.openstreetmap.org/way/495338619,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338621,,false,yes,,,,154,Waterman Street,,,,,,,,41.8279724,-71.3949889,https://www.openstreetmap.org/way/495338621,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338622,,false,yes,,,,,,,,,,,,,41.8284016,-71.395185,https://www.openstreetmap.org/way/495338622,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338623,,false,yes,,,,160,,,,,,,,,41.8279615,-71.3942688,https://www.openstreetmap.org/way/495338623,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338629,,false,commercial,,,,150,Waterman Street,Providence,RI,02906,,,,,41.8278392,-71.3956924,https://www.openstreetmap.org/way/495338629,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338630,,false,yes,,,,,,,,,,,,,41.8279839,-71.3960839,https://www.openstreetmap.org/way/495338630,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338631,,false,commercial,,,,148,Waterman Street,Providence,RI,02906,,,,,41.8278105,-71.3962226,https://www.openstreetmap.org/way/495338631,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338632,,false,yes,,,,,,,,,,,,,41.8279235,-71.3959573,https://www.openstreetmap.org/way/495338632,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495338633,,false,garage,,,,,,,,,,,,,41.8283318,-71.3961508,https://www.openstreetmap.org/way/495338633,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340301,Robert Lippitt House,false,yes,,,,193,,,,,,Q132278970,,,41.8277898,-71.3969312,https://www.openstreetmap.org/way/495340301,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340302,,false,yes,,,,,,,,,,,,,41.8280143,-71.3966403,https://www.openstreetmap.org/way/495340302,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340303,,false,yes,,,,144,,,,,,,,,41.8278445,-71.3965415,https://www.openstreetmap.org/way/495340303,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340306,,false,yes,,,,289,,,,,,,,,41.8284943,-71.3959576,https://www.openstreetmap.org/way/495340306,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340308,,false,yes,,,,87,,,,,,,,,41.8282993,-71.3957625,https://www.openstreetmap.org/way/495340308,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340310,,false,yes,,,,295,Angell Street,,,,,,,,41.828533,-71.3957451,https://www.openstreetmap.org/way/495340310,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340313,,false,yes,,,,271,Angell Street,,,,,,,,41.8284125,-71.3964912,https://www.openstreetmap.org/way/495340313,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340315,Lippitt House Museum,false,yes,,,,199,Hope Street,Providence,RI,,,Q5589564,en:Governor Henry Lippitt House,https://www.preserveri.org/visit-lippitt-house-museum,41.8282619,-71.3970354,https://www.openstreetmap.org/way/495340315,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340316,,false,yes,,,,303,,,,,,,,,41.8286181,-71.3952403,https://www.openstreetmap.org/way/495340316,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340317,,false,yes,,,,311,Angell Street,,,,,,,,41.8286486,-71.3950113,https://www.openstreetmap.org/way/495340317,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340318,,false,yes,,,,315,,,,,,,,,41.8286926,-71.3947709,https://www.openstreetmap.org/way/495340318,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340319,,false,yes,,,,323,,,,,,,,,41.8287196,-71.3945696,https://www.openstreetmap.org/way/495340319,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340320,,false,yes,,,,325,Angell Street,,,,,,,,41.8287613,-71.3944226,https://www.openstreetmap.org/way/495340320,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340321,,false,yes,,,,335;339,Angell Street,,,,,,,,41.8288538,-71.3942041,https://www.openstreetmap.org/way/495340321,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340322,,false,yes,,,,294,,,,,,,,,41.8287291,-71.3941335,https://www.openstreetmap.org/way/495340322,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340323,,false,yes,,,,210,,,,,,,,,41.8285766,-71.3941746,https://www.openstreetmap.org/way/495340323,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,495340324,,false,yes,,,,208,,,,,,,,,41.8284177,-71.394183,https://www.openstreetmap.org/way/495340324,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,529522686,,false,yes,,,,,,,,,,,,,41.8225264,-71.400366,https://www.openstreetmap.org/way/529522686,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,529522687,,false,yes,,,,,,,,,,,,,41.8226708,-71.4013762,https://www.openstreetmap.org/way/529522687,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,529592385,SoMain 3,false,yes,,,,,,,,,,,,,41.8220184,-71.404979,https://www.openstreetmap.org/way/529592385,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,529592386,SoMain 2,false,yes,,,,,,,,,,,,,41.8222641,-71.405189,https://www.openstreetmap.org/way/529592386,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,529684569,Fire House,false,yes,,,,,,,,,,,,,41.8218548,-71.4048631,https://www.openstreetmap.org/way/529684569,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,539995580,,false,yes,,,,,,,,,,,,,41.8258008,-71.393263,https://www.openstreetmap.org/way/539995580,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,539995581,,false,yes,,,,149;151,,,,,,,,,41.8258833,-71.3935318,https://www.openstreetmap.org/way/539995581,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,539995582,,false,house,,,,158,Governor Street,,,,,,,,41.8260022,-71.3941018,https://www.openstreetmap.org/way/539995582,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,539995661,,false,house,,,,276,George Street,,,,,,,,41.8260081,-71.394476,https://www.openstreetmap.org/way/539995661,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,539995662,,false,yes,,,,272,George Street,,,,,,,,41.8260943,-71.3947467,https://www.openstreetmap.org/way/539995662,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,540183719,,false,house,,,,,,,,,,,,,41.821547,-71.3940345,https://www.openstreetmap.org/way/540183719,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,542069422,J.G. Eddy & Co. Building,false,yes,,,,,,,,,5,,,,41.8240861,-71.4091759,https://www.openstreetmap.org/way/542069422,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,542069423,Bank of North America Building,false,yes,,,,,,,,,5,,,,41.8240093,-71.4095005,https://www.openstreetmap.org/way/542069423,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,542069645,,false,office,,,,,,,,,,,,,41.8239593,-71.410092,https://www.openstreetmap.org/way/542069645,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,542070099,,false,yes,,,,,,,,,3,,,,41.8231088,-71.4099269,https://www.openstreetmap.org/way/542070099,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,542070100,,false,yes,,,,,,,,,3,,,,41.8231925,-71.4100631,https://www.openstreetmap.org/way/542070100,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,542070101,,false,yes,,,,,,,,,3,,,,41.8226983,-71.4092304,https://www.openstreetmap.org/way/542070101,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,547976628,Applied Math Building,true,university,,,,170,George Street,Providence,RI,02912,,,,,41.8260291,-71.3976011,https://www.openstreetmap.org/way/547976628,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,562622514,Barus & Holley,true,university,,,,184,Hope Street,Providence,RI,02912,,,,,41.826544,-71.3978721,https://www.openstreetmap.org/way/562622514,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483721,The Music Mansion,false,yes,events_venue,,,,,,,,,,,https://www.musicmansion.org/,41.8289765,-71.4065698,https://www.openstreetmap.org/way/643483721,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483723,,false,yes,,,,,,,,,,,,,41.8291378,-71.4057384,https://www.openstreetmap.org/way/643483723,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483725,,false,yes,,,,,,,,,,,,,41.829264,-71.4060346,https://www.openstreetmap.org/way/643483725,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483726,,false,yes,,,,,,,,,,,,,41.8292651,-71.4059424,https://www.openstreetmap.org/way/643483726,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483728,,false,yes,,,,72,Meeting Street,,,,,,,,41.8288395,-71.4072073,https://www.openstreetmap.org/way/643483728,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483730,,false,yes,,,,34,Congdon Street,,,,,,,,41.8288408,-71.4070196,https://www.openstreetmap.org/way/643483730,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483731,Carpenter House,false,yes,,,,,,,,,,Q131978267,,,41.8277932,-71.4065272,https://www.openstreetmap.org/way/643483731,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483733,Pardon Miller House,false,yes,,,,,,,,,,Q131978274,,,41.827882,-71.4059045,https://www.openstreetmap.org/way/643483733,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483736,Dexter House,false,yes,,,,,,,,,,,,,41.8281526,-71.4076957,https://www.openstreetmap.org/way/643483736,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483737,Congdon Street Baptist Church,false,yes,place_of_worship,,,,,,,,,Q5160395,,,41.8282293,-71.4065733,https://www.openstreetmap.org/way/643483737,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483739,,false,yes,,,,,,,,,,,,,41.8283921,-71.4064177,https://www.openstreetmap.org/way/643483739,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483741,Captain George Benson House,false,yes,,,,,,,,,,Q131978243,,,41.8279632,-71.405289,https://www.openstreetmap.org/way/643483741,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483742,Barstow House,false,yes,,,,62,Waterman Street,,,,,,,,41.8271179,-71.4049398,https://www.openstreetmap.org/way/643483742,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483744,Thompson House,false,yes,,,,,,,,,,,,,41.8274872,-71.4052284,https://www.openstreetmap.org/way/643483744,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483745,Larned House,false,yes,,,,,,,,,,,,,41.8275295,-71.4049512,https://www.openstreetmap.org/way/643483745,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483748,,false,garage,,,,,,,,,,,,,41.824411,-71.3984907,https://www.openstreetmap.org/way/643483748,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,643483750,,false,yes,,,,,,,,,,,,,41.8237845,-71.3965779,https://www.openstreetmap.org/way/643483750,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
